source_path	origin	counterpart_relation	counterpart_path	mechanism_family	current_rust_owner	trace_path	disposition
1.0.7705/peer/src-clj/datomic/ddb.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/ddb.clj	non-target-provider	-	datomic_pro_docs/08_operations/00_architecture_and_storage/00_storage_services.atomic.md	Non-target backend/vendor integration; no unsupported native provider is advertised. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/ddb_cluster.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/ddb_cluster.clj	non-target-provider	-	datomic_pro_docs/08_operations/00_architecture_and_storage/00_storage_services.atomic.md	Non-target backend/vendor integration; no unsupported native provider is advertised. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/ddb_s3_cluster.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/ddb_s3_cluster.clj	non-target-provider	-	datomic_pro_docs/08_operations/00_architecture_and_storage/00_storage_services.atomic.md	Non-target backend/vendor integration; no unsupported native provider is advertised. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/ddb_values.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/ddb_values.clj	non-target-provider	-	datomic_pro_docs/08_operations/00_architecture_and_storage/00_storage_services.atomic.md	Non-target backend/vendor integration; no unsupported native provider is advertised. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/domain.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/domain.clj	cache-composition	src/index/tree/cache.rs	datomic_pro_docs/08_operations/02_observability_and_tuning/01_memory_and_caching.atomic.md	Shared immutable object/cache policy family; sizing estimates and Caffeine internals are not native RSS or eviction equivalence. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/error.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/error.clj	application-completion-errors	src/application/mod.rs	datomic_pro_docs/07_peer_api/00_clojure/00_datomic_api.atomic.md	Shared API/completion family; native bounded executor and typed errors replace JVM adapters. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/excise.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/excise.clj	excision-reclamation	src/operations/reclamation.rs	datomic_pro_docs/09_optional/02_specialized_operations/02_excision.atomic.md	Native logical removal and retirement/protection epochs; no held-reader pin. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/extension_resolver.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/extension_resolver.clj	pull-and-entity	src/pull/mod.rs	datomic_pro_docs/05_query_and_pull/03_pull.atomic.md	Native navigation and explicit transform registration; JVM namespace loading is not required. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/extensions.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/extensions.clj	query-and-diagnostics	src/query/mod.rs	datomic_pro_docs/05_query_and_pull/02_query_reference.atomic.md	Native relational/result/control owner; qtune is optional diagnostic policy, not runtime scheduling parity. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/external_sort.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/external_sort.clj	ordered-structures	src/index/mod.rs	datomic_pro_docs/06_indexes/01_index_model.atomic.md	Shared immutable trees, sorted traversal and bounded build; source representation differs from native codec. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/external_sort_datoms.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/external_sort_datoms.clj	ordered-structures	src/index/mod.rs	datomic_pro_docs/06_indexes/01_index_model.atomic.md	Shared immutable trees, sorted traversal and bounded build; source representation differs from native codec. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/fressian.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/fressian.clj	encoding-and-host-primitives	src/storage/codec.rs	datomic_pro_docs/02_core_concepts/01_programming_with_data_and_edn.atomic.md	Native exact values/codecs; Fressian tags, JVM buffer/hash/random helpers are not format compatibility. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/fsbackup.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/fsbackup.clj	backup-and-restore	src/backup/mod.rs	datomic_pro_docs/08_operations/01_capacity_and_reliability/02_backup_and_restore.atomic.md	Native coherent point/capture/offline reader/verification/restore; not source repository-format compatibility. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/fulltext.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/fulltext.clj	fulltext	src/fulltext/mod.rs	datomic_pro_docs/05_query_and_pull/02_query_reference.fulltext.atomic.md	Native immutable search projection and bounded recent completion; Lucene adapters are not native wire/score parity. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/fulltext_index.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/fulltext_index.clj	fulltext	src/fulltext/mod.rs	datomic_pro_docs/05_query_and_pull/02_query_reference.fulltext.atomic.md	Native immutable search projection and bounded recent completion; Lucene adapters are not native wire/score parity. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/function.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/function.clj	application-computation	src/database_value/invoke.rs	datomic_pro_docs/07_peer_api/00_clojure/00_datomic_api.atomic.md	Native explicit callbacks/persisted programs; generated fixed-arity interfaces and JVM compiler have no standalone native counterpart. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/future.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/future.clj	application-completion-errors	src/application/mod.rs	datomic_pro_docs/07_peer_api/00_clojure/00_datomic_api.atomic.md	Shared API/completion family; native bounded executor and typed errors replace JVM adapters. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/garbage.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/garbage.clj	excision-reclamation	src/operations/reclamation.rs	datomic_pro_docs/09_optional/02_specialized_operations/02_excision.atomic.md	Native logical removal and retirement/protection epochs; no held-reader pin. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/garbage/fressian.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/garbage/fressian.clj	excision-reclamation	src/operations/reclamation.rs	datomic_pro_docs/09_optional/02_specialized_operations/02_excision.atomic.md	Native logical removal and retirement/protection epochs; no held-reader pin. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/garbage/pod.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/garbage/pod.clj	excision-reclamation	src/operations/reclamation.rs	datomic_pro_docs/09_optional/02_specialized_operations/02_excision.atomic.md	Native logical removal and retirement/protection epochs; no held-reader pin. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/h2.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/h2.clj	non-target-provider	-	datomic_pro_docs/08_operations/00_architecture_and_storage/00_storage_services.atomic.md	Non-target backend/vendor integration; no unsupported native provider is advertised. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/index.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/index.clj	ordered-structures	src/index/mod.rs	datomic_pro_docs/06_indexes/01_index_model.atomic.md	Shared immutable trees, sorted traversal and bounded build; source representation differs from native codec. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/index_direct_metrics.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/index_direct_metrics.clj	ordered-structures	src/index/mod.rs	datomic_pro_docs/06_indexes/01_index_model.atomic.md	Shared immutable trees, sorted traversal and bounded build; source representation differs from native codec. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/integrity.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/integrity.clj	host-operations-support	src/operations/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/02_datomic_deployment.atomic.md	Coherent host/config/diagnostic support family; native explicit configuration/operations replace JVM supervision and presentation helpers. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/io.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/io.clj	encoding-and-host-primitives	src/storage/codec.rs	datomic_pro_docs/02_core_concepts/01_programming_with_data_and_edn.atomic.md	Native exact values/codecs; Fressian tags, JVM buffer/hash/random helpers are not format compatibility. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/iter.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/iter.clj	ordered-structures	src/index/mod.rs	datomic_pro_docs/06_indexes/01_index_model.atomic.md	Shared immutable trees, sorted traversal and bounded build; source representation differs from native codec. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/janino.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/janino.clj	application-computation	src/database_value/invoke.rs	datomic_pro_docs/07_peer_api/00_clojure/00_datomic_api.atomic.md	Native explicit callbacks/persisted programs; generated fixed-arity interfaces and JVM compiler have no standalone native counterpart. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
1.0.7705/peer/src-clj/datomic/kv_cache.clj	recovered-datomic-initializer	same-path-not-byte-identical	1.0.7705/transactor/src-clj/datomic/kv_cache.clj	optional-cache	src/ssd_cache.rs	datomic_pro_docs/09_optional/02_specialized_operations/00_read_only_connections.atomic.md	Native local cache counterpart; source Valcache/Memcached layout and protocol are non-target integrations. Nonidentical artifact copy: family mapping does not assert whole-file equivalence.
